GeneID	GSM4318505	GSM4318506	GSM4318507	GSM4318508	GSM4318509	GSM4318510
3925	761.5	701.5	740.5	681.4	690.4	687.6
100500808	1229	1136	1092	1109	1134	1182
105376885	0	0	0.04108	0	0	0.04563
5051	16.72	17.84	9.77	9.848	11.63	10.6
101928216	0.3562	0.4888	0.1592	0.07953	0.194	0.2122
2134	0.4562	0.4182	0.3052	0.1173	0.1717	0.2608
7780	0.03885	0.06079	0	0.08242	0.1005	0.01833
105376910	0.03009	0.03138	0	0	0	0.02838
84676	0	0.03082	0	0	0	0
149420	16.6	12.13	10.31	7.905	9.294	6.923
105376886	0.2007	0	0.08522	0.1064	0.1039	0
79927	0.5638	0.6351	0.3064	0.1435	0.1634	0.1702
110806296	0	0	0	0	0	0
51042	60.65	74.71	90.07	100.7	76.49	92.95
10256	0.4692	1.211	0.5872	0.969	0.8434	0.8386
378807	0	0	0	0.0537	0	0
101928303	0	0.1832	0.1492	0.3105	0.1818	0.05523
64793	83.59	90.5	56.47	61.01	68.85	60.17
83442	396.5	556.2	554.5	643.7	555.8	681.4
91544	20.87	26.63	25.04	25.52	22.95	25.72
1043	54.6	43.7	59.69	47.02	56.65	52.91
55057	0.2571	0.2793	0.1637	0.1704	0.2439	0.1415
257101	0.6703	1.398	0.2846	0.7998	0.2891	0.9484
79727	0.01572	0	0	0.03335	0.01627	0
79947	25.85	28.77	22.94	28.23	26.73	25.59
101928324	4.347	5.542	2.461	2.22	3.166	2.506
3151	759	912.7	794.5	867.7	752.3	892
6195	57.53	64.31	43.86	44.63	50.49	48.69
100302190	0	0	0	0	0	0
105376888	0.1832	0.03821	0.09333	0.1554	0.07583	0.03456
101928728	3.437	4.119	2.702	4.007	3.116	2.626
8289	120.2	132.9	81.65	95.67	117.1	93.07
55650	13.09	14.59	8.961	7.521	9.506	7.193
84243	32.02	37.45	35.13	38.27	36.33	40.28
2810	0.3378	0.8557	0.5328	0.563	0.4994	0.5918
54707	23.27	25.64	21.14	22.66	22.9	22.49
63906	23.67	26.46	22.58	22.81	24.1	23.2
10726	246.4	317	273.9	304	263.6	298.3
8431	0	0.1225	0.0665	0.04153	0.04053	0.1108
126695	0	0	0.02692	0.03362	0	0.05981
388610	1.975	2.028	1.917	1.53	2.272	1.627
115572	0	0	0	0	0	0
101928391	0	0	0.2188	0	0.06666	0.1215
6548	17.04	20.57	18.89	23.79	22.92	24.41
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0.1717	0
23038	4.263	6.634	7.095	6.951	8.281	7.332
84065	38.74	39.52	42.27	45.64	46.61	49.76
644961	3.784	5.338	3.436	3.913	5.05	3.053
84958	25.21	33.98	46.05	56.03	55.67	48.88
9064	0.5115	0.8236	0.4627	0.6605	0.8632	0.6609
8547	0	0	0	0.06315	0	0.1685
388611	0	0	0	0	0	0
2827	2.865	2.773	15.15	17.57	15.35	15.66
10163	86.38	90.88	71.8	87.96	92.87	88.46
105376892	0.2733	0.2376	0.6577	0.5073	0.9666	0.5802
27245	8.459	13.68	19.93	28.72	22.41	26.68
2268	4.606	5.769	5.513	6.577	6.456	6.089
111216282	10.45	8.211	6.928	5.009	4	4.591
2537	69.31	97.86	86.62	93.01	73.51	85.96
199870	8.408	9.42	5.583	6.001	5.856	5.729
23673	27.25	23.54	25.78	23.03	26.96	23.31
5511	79.82	79.08	76.22	79.45	79.04	81.6
677774	1.901	2.38	1.292	1.613	1.181	2.511
9473	1.938	2.286	1.058	0.8319	1.265	0.7182
6118	146.8	156.2	121.8	120	123.5	125.6
27293	0.1859	0.2327	0.1895	0.138	0.1155	0.1929
55113	11.5	11.95	9.037	10.84	9.942	9.622
2140	19.35	20.08	19.13	18.28	21.65	17.68
5724	0.059	0.2616	0.02505	0.2034	0.1221	0.1809
22826	203.8	197.4	199.6	187.5	182.8	192.1
93974	94.5	101.1	92	83.36	83.96	84.41
83667	8.283	9.984	12.25	18.16	13.35	17.86
54797	46.91	38.77	41.76	43.25	43.32	38.56
65979	25.04	30.06	16.99	18.9	21.54	19.16
1104	169.7	200	143	161.8	158.6	166.2
8420	68.45	108.1	67.54	67.28	65.58	69.85
6080	30.49	54.07	25.12	54.65	37.24	39.69
26768	14.16	36.93	22.23	17.96	14.66	16.27
54952	31.83	33.88	31.02	30.3	30.25	31.03
85028	9.106	12.99	8.791	9.5	7.521	9.121
692212	14.2	23.87	9.381	17.57	8.982	12.65
677838	19.42	24.82	21.44	26.78	15.08	19.69
677825	9.085	13.47	3.655	6.086	5.444	7.668
692073	9.892	14.74	7.6	7.494	9.75	12
115273	0.1752	0.1523	0.2975	0.09289	0.1813	0.1377
6883	23.46	22.84	22.66	19.95	21.66	23.56
105378616	0.6216	0.6484	0.5759	0.3596	0.4679	0.3731
26824	0	0	0.3971	0.4959	0	0
10691	13.09	12.43	11.04	10.83	12.83	10.67
51441	129.9	110.2	142.8	117.1	139.4	120.5
4985	0	0.007066	0.01151	0.05029	0.007012	0.03834
2035	28.9	30.03	23.71	25.14	27.48	23.48
399474	8.555	9.938	9.917	8.401	8.596	8.048
6429	138.3	175.4	138.1	143.7	142.1	147.4
51102	21.1	24.32	18.95	18.3	19.28	18.66
10076	13.14	13.03	10.24	10.65	12.19	9.507
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	0.1154	0.2922	0.2379	0.402	0.4435	0.5441
100129196	0.585	0.9314	0.6014	0.5551	0.7329	0.6099
7805	309.9	343.8	295.1	344	332.4	353.9
100616164	0.8197	6.84	0	0.8694	2.545	3.093
105378620	0.1975	0.3493	0.1677	0.2641	0.1422	0.1944
105378621	0	0	0.05387	0	0	0.05984
105378622	0	0	0	0	0	0.05837
400748	0	0	0	0	0	0
9672	12.05	12.15	16.14	14.34	18.71	15.31
9698	61.23	63.2	54.49	60.64	65	57.94
692234	17.93	20.95	10.96	10.65	16.33	10.83
692235	19.37	24.69	13.4	16.74	18.56	14.89
692200	0.8416	1.756	1.429	0	0	0.7939
107984935	1.652	3.447	2.245	1.051	1.71	1.559
79570	0.4274	0.4458	0.284	0.3153	0.3846	0.3681
9410	159.7	176.2	161.6	163.3	162.9	165.9
51538	41.95	39.23	35.19	34.37	35.02	35.66
2170	2.192	2.173	1.217	0.8517	1.528	0.86
105378623	0	0.1301	0.1059	0	0	0.353
107985470	0	0.1806	0	0.09183	0	0.08168
347735	4.266	4.41	4.715	4.773	5.041	4.135
105378625	0.0546	0	0	0	0	0
105379772	0.2076	0	0	0	0	0
149086	4.839	6.076	1.192	1.045	1.422	1.127
284551	8.52	9.632	2.405	1.832	2.884	1.521
105378626	0.2717	0.1927	0.1477	0.08068	0.2474	0.1025
64129	0.2385	0.3593	0.1125	0.05621	0.08228	0.2
3061	3.994	3.902	3.731	3.544	4.329	4.322
553115	49.93	52.25	48.48	48.3	49.21	52.9
107985471	5.029	7.07	5.695	4.715	5.808	6.05
105378628	0	0.2872	0.2338	0.292	0.2137	0.4545
1307	0.6489	0.7274	0.6087	0.4417	0.5413	0.4842
101929444	1.459	1.649	1.756	1.806	1.762	1.262
576	11.16	14.78	9.619	9.467	10.63	8.839
100423028	0	0	0	1.762	1.719	0
90853	1.314	1.182	0.8722	0.7208	0.8754	0.4417
8073	319.9	284.1	261.1	237	257.2	231.7
10657	265.2	278.2	263	261.2	268.9	258.4
55116	27.33	29.41	24.23	26.72	28.73	26.61
100847018	3.209	1.116	0	4.538	0	1.009
23633	29.63	36.53	24.77	27.18	30.26	27.96
200081	82.38	83.17	93.22	89.08	104.1	93.57
79140	22.61	24.23	23.58	22.61	22.33	22.07
56063	4.924	6.34	5.116	5.052	5.013	5.759
55721	19.76	18.92	19.28	19.68	20.02	20.07
149069	1.012	1.202	0.8592	0.8345	1.454	1.166
8668	374.3	443.1	428	451.3	412.5	469.2
339483	1.439	1.077	1.361	1.613	2.614	0.9223
84734	1.333	0.9733	0.7924	0.4948	0.6208	0.6916
3932	827.9	955.6	932.2	1019	981.6	1053
3065	417.3	452.8	383.4	394.6	399.1	407.1
65108	622.8	685.5	678.5	659.8	688.8	664.3
105378629	0.3976	0.311	0.211	0.2108	0.6173	0.1406
81629	11.58	13.64	8.535	9.848	9.398	9.092
100128071	2.709	6.122	3.297	3.543	3.178	3.237
55108	32.25	36.32	26.59	31.96	33.02	33.58
728116	0	0	0	0.005217	0	0
653121	5.699	5.535	4.136	4.294	4.486	3.567
102723870	2.391	2.12	0.9137	1.902	2.351	2.594
339487	21.18	20.05	20.27	16.01	18.56	15.53
5928	157.3	150.5	138.5	131.3	151.9	134.1
81493	50.42	47.26	46.39	40.95	46.11	41.46
57648	3.468	4.084	2.584	2.866	3.556	2.89
8565	178.6	203.4	197	202.8	204.6	211.9
64766	26.08	27.38	18.4	13.25	19.57	13.93
252995	0.3457	0.561	0.261	0.2648	0.3181	0.2537
105378631	0.1988	0.2962	0.1206	0.1506	0.1763	0.2411
3208	0.3374	0.4799	0.1823	0.2602	0.3174	0.2893
113452	10.54	12.15	11.37	10.81	11.45	12.3
105378632	0	0	0	0	0	0
127544	13.05	14.12	11.69	12.03	13.46	13.27
204	142.6	146.9	121.6	128.5	129.6	131.7
105378635	0.0884	0.09221	0.1501	0.09376	0.09149	0.1668
113451	1.171	1.712	1.205	0.9125	1.157	0.9204
112268224	0.8279	1.372	0.1241	0.6715	0.4537	0.6432
55223	4.455	5.652	3.652	4.379	5.034	4.188
149076	25.07	30.56	16.11	17.54	18.65	17.35
127550	0	0	0	0.06544	0.2554	0
1912	56.16	65.21	58.45	56.66	62.54	59.06
100500853	58.7	67.81	56.82	61.59	70.55	73.83
101929464	1.031	2.15	0.4376	1.639	0.4	1.458
7579	2.968	3.021	1.424	1.92	2.115	1.833
114784	0.00317	0.006614	0.005385	0	0.003281	0
105378638	0	0	0	0	0	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0.02445	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	0.09	0.03664	0.04576	0.1116	0.0407
2709	0.03882	0	0	0	0	0
127534	0	0	0	0	0	0.0669
2707	0.02667	0	0.1132	0.02828	0.0552	0
2701	0	0	0.05371	0.03354	0	0.02983
113444	12.19	12.54	11.8	10.59	11.24	11.49
58512	0.101	0.1116	0.1665	0.1261	0.2706	0.1289
653160	2.475	3.28	1.903	1.951	2.423	1.231
100506144	29.96	28.26	24.51	22.22	26.84	26.26
9204	11.84	8.856	8.519	6.862	8.367	5.975
79830	8.516	7.689	5.843	4.308	5.364	4.216
105378644	0.05404	0	0.06884	0.02866	0	0.02549
6421	249.8	219.5	267.5	242	277.9	235.6
9202	27.22	23.52	27.03	20.29	25.85	17.78
100861513	9.076	10.04	7.357	6.563	8.255	5.319
79932	11.53	15.73	8.952	9.668	10.02	9.724
23154	24.21	28.36	24.46	26.09	27.74	27.21
339488	2.682	3.225	1.786	1.786	2.167	1.631
105378645	2.412	2.78	1.913	1.885	1.971	2.095
5690	211.3	239	211.7	248.5	216.5	253.3
105378646	0	0.1178	0.1918	0.4391	0.07791	0.142
127703	9.987	9.962	10.05	8.015	7.478	7.501
63967	23.67	19.8	22.55	16.65	21.07	15.21
192670	11.52	10.98	8.971	8.134	10.39	8.518
26523	19.72	21.34	15.98	18.7	20.95	17.93
192669	6.059	5.899	6.511	6.435	7.197	5.754
105378647	0.5823	0.1215	0	0	0.2411	0.1099
27285	0.3374	0.4223	0.3151	0.2862	0.5936	0.541
54936	57.41	57.62	57.03	59.31	56.19	64.5
1296	0.0117	0.0122	0.01986	0	0.04842	0.05516
27095	109.1	105.5	99.47	94.82	92.05	98.06
55700	63.44	106.5	65.86	72.46	67.58	71.43
9967	115.1	124.5	100.2	105.7	106.8	103.2
79729	4.47	4.101	2.552	2.505	3.311	2.369
55194	3.416	3.968	2.769	3.129	1.928	2.673
83931	64.09	76.06	65.61	82.21	74.19	81.62
84967	86.6	100.5	90.13	87.73	79.91	93.95
127700	7.834	7.066	5.869	5.769	6.657	5.486
109616970	0	1.508	0	1.022	0.9974	1.364
107984940	0.5703	0	0.6458	0.2016	0.1968	0.1793
64960	165.8	181.6	166.4	169.2	147.2	172.4
1441	0	0	0.02899	0	0	0.0161
107984941	0	0	0	0	0	0
105378648	0.03322	0	0	0	0	0
2899	0	0	0	0.007053	0	0
100422898	0	0	0	0	0	0
107984942	0	0.02559	0.02083	0.02602	0	0
728431	3.848	4.106	3.306	3.425	3.937	3.797
80149	9.039	5.925	19.66	26.16	21.77	25.05
102465438	5.26	4.389	5.36	8.926	8.71	6.947
64769	41.79	40.52	41.9	39.93	40.18	40.38
100847010	30.51	30.72	16.97	42.4	32.66	25.8
105378649	4.557	3.918	4.707	5.29	5.672	4.066
79753	19.22	15.9	18.28	20.07	20.31	18.66
7802	0.4323	0.2756	0.6935	0.4585	0.4226	0.4531
29889	71.51	53.63	111.6	75.66	84.51	64.4
284654	0	0	0	0	0	0
54955	30.5	31.53	23.28	26.73	24.2	24.81
55143	120.1	131.6	77.23	78.83	92.77	81.97
284656	1.813	2.236	1.371	1.554	1.722	1.241
105378650	0	0	0	0	0.137	0
149175	17.36	17.74	23.22	23.08	25.38	23.15
79693	102.9	108.5	113.5	121.8	122.6	123.4
127687	39.85	49.89	50.17	49.82	44.49	49.77
4520	11.03	10.63	10.45	10.65	12.64	10.72
3633	16.32	17.58	11	10.66	12.74	10.64
105378651	0.03708	0.1934	0.126	0	0.07676	0.06997
10946	227.1	228.8	215.9	220.8	217.9	213.4
2275	11.89	14.95	15.67	18.42	15.79	19.39
51118	85.91	81.77	103.1	91.9	90.45	87.69
5453	0.149	0.1554	0.1989	0.04516	0.1322	0.02008
107985103	0	0	0	0	0.0309	0
105378653	0	0.04133	0	0	0.04101	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0.01393	0	0	0	0
339442	0	0.02884	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0.07273	0	0	0
64121	34.4	30.21	22.77	19.88	22.25	19.01
100527950	14.48	12.9	12.47	11.56	11.45	10.91
26292	29.58	26.23	25.52	23.65	23.35	22.26
105378663	0.2715	0.2832	0.9222	0.2879	0.281	0.2561
81025	0.2214	0.2886	0.2115	0.2054	0.2578	0.2349
54933	0.3143	0.3607	0.347	0.3	0.2277	0.1779
105378662	0.9502	1.133	1.037	0.4319	0.4215	0.3841
79647	91.16	82.53	101.6	104	108.3	106.7
4725	709.1	657.3	719.8	656.6	636.2	685
23499	42.12	35.31	62.43	51.48	73.68	46.39
643314	11.43	9.694	5.433	6.55	9.636	5.424
105378950	0.08815	0	0.02495	0.03116	0.03041	0
353500	4.54	4.968	3.099	3.703	4.219	3.153
192217	0.6298	0.7664	0.5646	0.5937	0.4708	0.3961
728448	7.196	9.735	6.03	6.923	7.526	6.05
8761	147.4	162.9	145.7	163.6	156.1	162.1
101929516	97.48	114.6	95.33	105.1	108	109.2
677834	11.06	8.65	7.434	12.22	8.583	6.085
26508	6.043	6.431	6.973	6.733	8.055	6.435
84618	0	0	0.04842	0	0	0.05379
51440	0.3436	0.3308	0.4826	0.4766	0.4924	0.4363
10450	22.34	23	16.92	17.65	17.51	18.19
656	2.379	2.094	1.867	1.543	2.275	1.733
64064	0.6913	0.9014	0.7339	0.4766	0.7513	0.4891
105378666	0.1031	0.1076	0.1752	0.1094	0.2135	0.1946
101929536	0.3166	0.2752	0.2241	0.1679	0.2185	0.1494
105378951	1.731	1.605	0.7757	1.02	1.244	1.134
107985740	0.8541	0.5345	0.4352	0.2265	0.5746	0.282
105378665	1.191	1.242	1.011	1.263	2.054	1.123
105378667	0	0	0	0.0693	0.06763	0.06164
54802	20.6	18.55	18.69	16.65	18.55	16.65
4610	2.239	2.363	1.017	1.008	1.212	1.154
105378668	1.36	0.8344	0.6114	0.5939	0.9936	0.7546
84879	14.18	18.89	19.43	23.93	22.14	24.86
105378669	0.1459	0.2739	0.09913	0.1238	0.2416	0.3579
10487	139.4	138.2	126	135.6	142.9	135.8
5538	164.3	148.8	146.7	148	156.4	147.2
105378671	0	0.0617	0	0	0.06122	0
6018	9.833	7.287	12.94	8.388	9.479	7.432
127391	0.09069	0	0	0	0	0.08555
10269	60.77	49.31	54.23	51.79	53.99	48.64
1298	4.82	4.614	3.607	3.413	3.879	2.925
107984945	0	0	0	0	0.05508	0
64744	55.89	65.26	51.4	53.06	57.43	55
65243	12.44	9.138	10.86	10.05	11.52	9.238
339559	0.721	0.4102	0.3711	0.5561	0.5427	0.6595
105378672	1.826	1.224	1.107	0.8299	2.969	1.353
64789	15.76	14.31	15.72	16.85	16.34	14.11
127396	6.002	6.391	8.788	6.565	6.73	6.164
105378673	0.1602	0	0.06802	0.1699	0.1658	0
9783	18.76	17.97	10.59	10.81	14.46	11.37
105378675	0.2252	0.3288	0.2869	0.1194	0.2797	0.1487
105378674	0.03106	0	0.02638	0	0	0
100130557	5.019	5.69	3.959	4.144	4.373	4.322
4802	54.6	64.12	51.55	55.38	56.35	54.87
407034	0	0	0	0	0	0
407031	0.7092	1.48	0	0.7522	0	0
9132	0.4777	0.6493	0.4795	0.6449	0.5244	0.7101
105378676	0	0	0	0	0.1971	0
163732	0.4818	0.3518	0.1637	0.5621	0.2992	0.3182
1503	125.6	133.4	116.9	126.6	127.2	129.5
100507178	4.024	5.775	3.239	3.696	3.838	3.535
200172	1.673	1.939	1.579	1.81	2.094	1.764
22955	38.47	41.85	31.63	34.15	36.44	34.54
100132074	3.369	4.815	6.875	7.68	6.974	6.604
101929901	1.762	1.17	1.36	1.189	1.99	1.511
105378678	0	0.0126	0.02051	0	0	0
1907	0	0	0	0	0.04524	0
59269	9.255	10.07	35.54	49.86	49.01	46.94
2981	0	0	0	0	0	0
2980	0	0.1103	0	0	0	0.09973
22887	42.92	43.92	33.03	35.08	39.02	33.82
284716	6.147	7.408	3.818	4.675	4.567	4.29
84217	0.5334	0.1113	0.2114	0.03771	0.1104	0.1006
728621	0.6216	0.8683	0.5554	0.6879	0.6266	0.6629
79717	18.42	19.91	18.14	16.62	16.54	16.52
10465	42.84	44.2	37.42	36.88	36.72	40.12
4904	952.9	1041	985	1049	975.1	1038
149461	0.05257	0.01828	0.04464	0	0	0
64175	31.88	38.02	28.62	31.87	30.63	30.5
79078	8.115	8.188	6.486	7.158	8.523	7.305
105378683	2.176	3.205	1.74	2.037	2.65	2.053
100129924	0.5269	0.8048	0.5594	0.5988	0.5648	0.4616
107984946	1.336	0.9651	0.6111	0.9812	0.532	0.9697
374969	49.92	45.11	45.42	43.61	37.92	42.58
114625	12.47	11.8	10.5	9.561	10.94	10.57
51058	14.88	12.18	12.44	12.06	12.15	12.02
339539	0.1334	0.167	0.04533	0.02831	0.2762	0.1007
6513	54.09	61.86	35.11	38.23	36.04	34.98
440584	0.5054	0.41	0.7153	0.4765	0.465	0.3708
440585	0	0	0	0	0.01731	0
10969	174.9	191.6	192.8	210	176.5	209.5
102465439	5.174	4.317	1.757	2.195	4.284	3.904
149465	0.07455	0.03332	0.1085	0.05647	0.06613	0.1205
105378685	0	0.02238	0.01822	0.02275	0	0.02024
128218	0	0	0	0.02648	0	0.04711
149466	0.03755	0	0	0.07965	0	0
7075	0.02484	0.06476	0.07382	0.02634	0.06426	0.07028
4352	0.07978	0.01387	0.06775	0.07051	0.04129	0.03763
105378687	0.4387	0.5148	0.8383	0.1745	0.5108	0.2069
991	286.1	335.3	230.8	239.6	248.8	253.3
64834	50.61	55.66	44.33	47.34	43.78	49.84
102466723	7.426	6.777	2.365	6.891	1.921	5.254
112268225	0.3751	0.5418	0.2083	0.3213	0.2538	0.2041
112950	41.4	39.07	37.28	35.93	35.9	38.35
107984947	15.19	14.86	14.3	15.11	13.28	16.33
23334	7.25	8.662	4.283	5.61	6.078	5.331
100873952	6.953	7.629	4.141	5.267	4.112	4.6
102465440	0	0	0	0	0	0
81888	5.732	7.286	4.256	4.917	5.025	4.876
5792	8.097	7.727	5.731	5.822	7.243	5.414
9682	37.54	41.64	26.28	27.93	31.7	27.1
100132774	11.07	12.38	8.922	8.378	8.633	8.549
6487	6.223	8.155	5.793	7.033	7.006	7.253
101929592	0.8075	0.2808	0.1143	0	0.1393	0.2539
102464830	0	0	0	0	0	0
9048	1.234	1.897	0.7169	1.24	0.8401	1.072
105378688	2.388	4.548	1.278	2.092	1.719	1.567
101929609	5.608	8.755	4.078	5.287	5.728	4.979
9670	27.27	33.78	21.65	24.86	26.24	26.71
1802	70.69	82.4	68.39	78.3	72.83	79.59
533	173	197.3	168.5	170.5	160.7	186.4
8704	19.04	23.98	18.96	17.37	17.92	17.36
149473	3.331	3.603	3.352	2.747	3.107	3.413
6536	0.9082	1.319	0.9365	1.445	1.074	1.025
107984948	0.141	0.1471	0.4791	0.0748	0.365	0.2661
128209	0.03155	0	0.0134	0	0	0
105378952	0	0	0	0	0	0
55929	53.55	62.1	53.97	53.3	51.19	55.37
79033	95.78	107	100.6	102.8	104.7	110.6
100874278	3.776	7.054	3.063	5.08	5.191	3.509
106635545	0	0.3048	0	0.9298	0.3024	0.5513
55182	25.8	28.64	26.71	28.04	27.42	29.44
107984951	0	0	0	0	0	0
100847089	0	0	0	0	0	0
107984950	13.34	16.1	12.96	14.35	14.15	14.52
79639	3.443	3.798	3.242	3.394	2.787	3.144
109623472	2.525	0.6584	0	0.6694	0.6533	1.191
339541	0.9696	1.028	2.004	2.331	1.94	1.905
105378690	0.4395	0.3438	0.8864	1.049	0.5686	1.503
26828	0	0	0	0	0	0.5133
26830	0	0	0.536	0.6694	1.96	0.5954
11004	117.5	122.1	114.1	112.7	119.1	113.6
109623476	19.89	24.35	20.56	13.76	16.11	15.5
6202	2855	2765	2984	2787	2732	2889
26811	16.21	102.3	59.4	44.33	12.36	21.72
94161	13.53	47.03	9.845	9.563	9.999	10.94
94162	14.22	35.24	15.1	10.37	9.201	16.77
94163	33.85	58.2	28.74	24.25	17.99	25.02
266675	0.01787	0.05592	0.03035	0.09477	0.07398	0.08429
1263	6.312	9.983	12.68	16.41	14.57	15.3
343521	0.3712	0.4752	0.8884	1.127	1.24	1.066
149478	0.3298	0.3642	1.021	1.584	1.445	1.061
107984952	0.08588	0.2389	0.5591	0.2732	0.3555	0.5671
8643	0.7424	1.361	1.281	1.486	1.14	1.299
8891	22.13	22.05	23	22.81	20.65	22.63
79654	18.19	22.96	13.9	16.28	16.83	14.83
7389	93.98	80.97	81.72	77.98	81.89	78.27
57643	1.526	1.592	0.7379	1.18	1.075	1.219
105378691	0.5828	0.9779	0.2582	0.3762	0.5245	0.3346
400752	0.8121	1.386	0.2821	0.5089	0.7259	0.4527
84842	0.3182	0.4426	0.1802	0.3	0.4392	0.3669
4595	18.66	25.84	15.92	17.96	16.03	16.81
114034	41.13	41.78	35.09	40.11	36.04	39.39
10420	8.303	8.918	6.231	6.866	7.573	7.271
126661	6.97	7.881	4.925	4.613	6.088	4.997
25974	54.95	63.97	59.3	63.86	55.59	65.39
5052	893.7	1024	973.6	1087	932.9	1133
10327	107.9	119.2	102.8	105.5	98.31	112.3
4678	224.9	209.9	238.8	201.6	222.1	199.4
149483	0.9755	1.621	0.5983	0.8622	0.7666	0.818
60313	93.37	90.77	89.03	84.58	90.65	85.97
728963	1.312	2.665	0.6451	0.8057	0.8577	1.107
51249	40.53	46.85	39.43	37.05	43.24	34.86
3652	14.39	14.88	11.52	11.49	14.44	11.48
105378693	0.07969	0	0.1354	0.169	0.08248	0.1504
23139	10.07	14.45	8.221	9.504	9.417	9.086
105378694	0.02719	0.01418	0.03464	0	0	0.01283
110117499	32.03	28.39	18.77	16.41	20.84	16.23
8503	30.83	27.77	18.07	16.41	20.83	15.82
101929626	2.989	3.668	2.538	2.984	3.093	2.985
10103	1.059	1.139	0.6465	0.5968	0.5138	0.9991
110117498	0	0	0	0	0	0
55624	62.68	67.33	56.16	58.73	59.17	56.31
541468	0.239	0.3205	0.3189	0.1086	0.1413	0.161
8438	71.68	101.7	56.06	62.45	65.16	62.86
10489	23.93	30.39	20.92	24.29	25.48	25.34
7388	722.7	695	715.7	688.9	638.6	716.8
387338	17.81	20.31	16.14	16.47	18.8	18.18
2166	0.5873	0.8705	1.208	1.115	0.8318	0.9622
729041	0.3985	0.6236	0.6346	0.4755	0.464	0.8929
101929651	0	0.3499	0.1424	0.2965	0.2893	0.1055
127343	0.07319	0.01272	0.09324	0.02588	0.02525	0.03452
105378696	0	0	0	0	0	0
100507423	4.466	5.062	3.398	3.149	3.821	3.263
148930	0.1519	0.02263	0.01843	0.04602	0.02246	0.08187
8569	8.94	9.733	7.04	7.088	7.76	6.839
148932	5.942	4.941	6.788	7.109	7.704	6.981
105378697	0.5031	0.6055	0.6573	0.4925	0.5207	0.6571
64756	72.33	68.41	56.59	53.82	58.83	52.85
374973	0.1315	0.32	0.07445	0.2324	0.09073	0.04135
100130197	15.13	15.11	10.83	11.81	14.88	12.44
9813	59.03	57.69	46.95	46.52	51.94	44.19
105378698	2.831	4.777	1.414	2.649	1.81	1.885
105378699	0	0	0	0	0	0
1580	0.7255	0.3632	0.1972	0.277	0.4806	0.2464
163720	0	0	0	0	0	0.04039
1579	0	0	0	0	0	0
260293	0.192	0.1113	0.07246	0.09049	0.1545	0.1409
199974	0	0	0	0	0	0
284541	0.01601	0.03339	0	0	0	0.0151
105378701	0.1886	0.1967	0.06406	0.04	0.09759	0.05337
100874253	0.4774	0.996	0.892	0.3038	0.9883	0.2702
10158	0.226	0.6285	0.3198	0.07988	0.07796	0.1421
6886	89.01	101.7	72.63	73.89	87.28	75.97
6491	38.61	33.11	33.43	27.42	34.54	23.53
51727	113.8	107.6	102.6	98.25	96.9	96.03
102724077	2.126	2.218	2.117	1.399	1.821	1.037
2301	0.1071	0.1117	0	0.07573	0	0.101
84793	8.956	14.96	7.648	6.083	7.889	6.336
2306	2.145	2.412	1.943	2.225	2.615	2.473
107984953	0	0	0	0	0	0
388630	0.0326	0.034	0.0323	0.02305	0.03374	0.01537
105379778	0	0	0	0	0	0
391037	0	0	0	0	0.04323	0
200010	0.1432	0.1214	0.1596	0.03797	0.1667	0.04221
54558	1.523	1.608	1.202	1.117	1.346	0.9157
84871	0.03023	0.03784	0.04108	0.02565	0.03755	0.03422
79656	4.014	4.391	4.413	4.282	3.858	4.176
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	0	0	0	0	0	0
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0.008451	0	0	0	0	0
63950	0.1052	0	0.01276	0.07967	0.04665	0.05669
105378714	0	0.06153	0.0501	0	0.06105	0
11124	40.88	43.5	39.52	42.73	40.92	41.15
105378715	0.3031	0.4493	0.2439	0.3046	0.4128	0.301
112268262	0.6328	0.4125	0.403	0.1678	0.4093	0.3731
1031	76.26	85.08	48.66	52.7	50.24	54.81
100616189	0	0	1.554	0	0	0.8629
102466656	0	0.7656	0	0	0	0
284546	0	0.04954	0	0	0	0
105378716	0.05335	0.02783	0.02266	0	0.02761	0.02517
26994	49.53	46.09	47.22	47.32	49.75	45.65
22996	0.05608	0.07312	0.131	0.1338	0.1161	0.1455
105378717	0	0.03256	0	0	0	0
102724097	0	0	0	0	0	0
2060	24.55	21.71	24.23	21.27	23.48	18.67
105378720	0.0387	0.02691	0.02191	0.01368	0.01335	0.02434
441884	0	0.09062	0	0.04607	0.04496	0
